SEDE,FACULTAD,NOMBRE_MUNI_VIVE,PROGRAMA,PROB_RIESGO,DECIL_RIESGO
SONSON,FACULTAD DE EDUCACION,SONSON,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA SONSON,0.1631,6
AMALFI,FACULTAD DE EDUCACION,YOLOMBO,PEDAGOGIA EN RURALIDAD Y PAZ- AMALFI,0.1628,6
CAUCASIA,FACULTAD DE CIENCIAS ECONOMICAS,LA APARTADA,CONTADURIA PUBLICA- CAUCASIA,0.1626,6
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,LA CEJA,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.1625,6
CARMENVI,FACULTAD DE EDUCACION,EL CARMEN DE VIBORAL,PEDAGOGIA EN RURALIDAD Y PAZ -CARMEN DE VIBORAL,0.1624,6
ANDES,ESCUELA DE MICROBIOLOGIA,ANDES,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL-ANDES,0.1624,6
TURBO,FACULTAD DE COMUNICACIONES Y FILOLOGIA,APARTADO,COMUNICACION SOCIAL - PERIODISMO TURBO,0.1621,6
YARUMAL,FACULTAD DE COMUNICACIONES Y FILOLOGIA,CAMPAMENTO,COMUNICACION SOCIAL - PERIODISMO YARUMAL,0.1621,6
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA CIVIL-APARTADO,0.162,6
CAUCASIA,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,CACERES,TECNOLOGIA EN REGENCIA DE FARMACIA - CAUCASIA,0.162,6
CAUCASIA,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,CACERES,TECNOLOGIA EN REGENCIA DE FARMACIA - CAUCASIA,0.1618,6
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,LA UNION,CIENCIAS CULINARIAS - CARMEN DE VIBORAL,0.1618,6
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,CAUCASIA,ADMINISTRACION AMBIENTAL Y SANITARIA- CAUCASIA,0.1618,6
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN MATEMATICAS-TURBO,0.1616,6
CARMENVI,FACULTAD DE EDUCACION,SAN CARLOS,PEDAGOGIA EN RURALIDAD Y PAZ -CARMEN DE VIBORAL,0.1614,6
CARMENVI,ESCUELA DE IDIOMAS,MEDELLIN,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES- CARMEN DE VIBORAL,0.1613,6
CAUCASIA,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,CAUCASIA,TECNOLOGIA EN REGENCIA DE FARMACIA - CAUCASIA,0.1613,6
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA CIVIL-APARTADO,0.1612,6
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,RIONEGRO,INGENIERIA DE ALIMENTOS - CARMEN DE VIBORAL,0.1611,6
P-BERRIO,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,PUERTO BERRIO,TECNOLOGIA EN REGENCIA DE FARMACIA - PUERTO BERRIO,0.1611,6
CAREPA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,TURBO,LICENCIATURA EN EDUCACION FISICA - CAREPA,0.161,6
CARMENVI,FACULTAD DE CIENCIAS ECONOMICAS,EL CARMEN DE VIBORAL,CONTADURIA PUBLICA - CARMEN DE VIBORAL,0.1609,6
ANDES,FACULTAD NACIONAL DE SALUD PUBLICA,CIUDAD BOLIVAR,ADMINISTRACION AMBIENTAL Y SANITARIA- ANDES,0.1608,6
SONSON,FACULTAD NACIONAL DE SALUD PUBLICA,NARINO,ADMINISTRACION EN SALUD - SONSON,0.1607,6
TURBO,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,TURBO,TECNOLOGIA EN REGENCIA DE FARMACIA - TURBO,0.1607,6
CAUCASIA,FACULTAD DE CIENCIAS ECONOMICAS,EL BAGRE,ADMINISTRACION DE EMPRESAS - CAUCASIA,0.1605,6
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA CIVIL-APARTADO,0.1605,6
ANDES,FACULTAD DE CIENCIAS AGRARIAS,HISPANIA,INGENIERIA AGROPECUARIA - ANDES,0.1604,6
CARMENVI,FACULTAD NACIONAL DE SALUD PUBLICA,GRANADA,ADMINISTRACION AMBIENTAL Y SANITARIA-CARMEN DE VIBORAL,0.1601,6
CARMENVI,FACULTAD DE EDUCACION,RETIRO,LICENCIATURA EN EDUCACION INFANTIL-CARMEN DE VIBORAL,0.1601,6
P-BERRIO,FACULTAD NACIONAL DE SALUD PUBLICA,PUERTO BERRIO,ADMINISTRACION AMBIENTAL Y SANITARIA-PUERTO BERRIO,0.1601,6
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,CAUCASIA,ADMINISTRACION EN SALUD-CAUCASIA,0.16,6
APARTADO,FACULTAD DE EDUCACION,APARTADO,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA-APARTADO,0.1599,6
YARUMAL,FACULTAD DE COMUNICACIONES Y FILOLOGIA,YARUMAL,COMUNICACION SOCIAL - PERIODISMO YARUMAL,0.1599,6
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.1599,6
P-BERRIO,FACULTAD NACIONAL DE SALUD PUBLICA,PUERTO BERRIO,ADMINISTRACION AMBIENTAL Y SANITARIA-PUERTO BERRIO,0.1598,6
P-BERRIO,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,PUERTO BERRIO,DERECHO - PUERTO BERRIO,0.1597,6
CARMENVI,ESCUELA DE IDIOMAS,BUCARAMANGA,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES- CARMEN DE VIBORAL,0.1596,6
ANDES,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,ANDES,DERECHO - ANDES,0.1595,6
CAUCASIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,CAUCASIA,LICENCIATURA EN EDUCACION FISICA - CAUCASIA,0.1594,6
CAUCASIA,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,EL BAGRE,TRABAJO SOCIAL - CAUCASIA,0.1593,6
CARMENVI,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,RIONEGRO,MATEMATICAS - CARMEN DE VIBORAL,0.1592,6
CARMENVI,FACULTAD NACIONAL DE SALUD PUBLICA,YARUMAL,ADMINISTRACION AMBIENTAL Y SANITARIA-CARMEN DE VIBORAL,0.1592,6
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,CAUCASIA,ADMINISTRACION EN SALUD-CAUCASIA,0.159,6
ANDES,FACULTAD DE CIENCIAS AGRARIAS,ANDES,INGENIERIA AGROPECUARIA - ANDES,0.159,6
SONSON,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,SONSON,LICENCIATURA EN EDUCACION FISICA - SONSON,0.1588,6
P-BERRIO,FACULTAD NACIONAL DE SALUD PUBLICA,PUERTO BERRIO,ADMINISTRACION AMBIENTAL Y SANITARIA-PUERTO BERRIO,0.1587,6
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,EL CARMEN DE VIBORAL,INGENIERIA DE ALIMENTOS - CARMEN DE VIBORAL,0.1586,6
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,APARTADO,INGENIERIA AGROPECUARIA-CAREPA,0.1585,6
CAUCASIA,FACULTAD DE EDUCACION,CAUCASIA,LICENCIATURA EN EDUCACION INFANTIL - CAUCASIA,0.1585,6
TURBO,FACULTAD DE EDUCACION,NECOCLI,LICENCIATURA EN MATEMATICAS-TURBO,0.1585,6
APARTADO,FACULTAD DE CIENCIAS ECONOMICAS,APARTADO,GESTION EN ECOLOGIA Y TURISMO - APARTADO,0.1585,6
CAUCASIA,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,CAUCASIA,TECNOLOGIA EN REGENCIA DE FARMACIA - CAUCASIA,0.1584,6
SONSON,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,SONSON,LICENCIATURA EN EDUCACION FISICA - SONSON,0.1584,6
CARMENVI,FACULTAD DE EDUCACION,RIONEGRO,LICENCIATURA EN CIENCIAS SOCIALES-CARMEN DE VIBORAL,0.1584,6
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,CAUCASIA,ADMINISTRACION EN SALUD-CAUCASIA,0.1584,6
APARTADO,FACULTAD DE CIENCIAS ECONOMICAS,APARTADO,GESTION EN ECOLOGIA Y TURISMO - APARTADO,0.1583,6
APARTADO,ESCUELA DE MICROBIOLOGIA,APARTADO,MICROBIOLOGIA INDUSTRIAL Y AMBIENTAL-URABA (APARTADO),0.1582,6
CARMENVI,FACULTAD DE EDUCACION,LA CEJA,LICENCIATURA EN EDUCACION INFANTIL-CARMEN DE VIBORAL,0.1582,6
SEGOVIA,FACULTAD NACIONAL DE SALUD PUBLICA,REMEDIOS,ADMINISTRACION AMBIENTAL Y SANITARIA- SEGOVIA,0.1581,6
APARTADO,FACULTAD DE CIENCIAS ECONOMICAS,APARTADO,GESTION EN ECOLOGIA Y TURISMO - APARTADO,0.1581,6
CARMENVI,FACULTAD DE ARTES,GUARNE,LICENCIATURA EN MUSICA-CARMEN DE VIBORAL,0.1581,6
SONSON,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,SONSON,LICENCIATURA EN EDUCACION FISICA - SONSON,0.158,6
CAUCASIA,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,CAUCASIA,TECNOLOGIA EN REGENCIA DE FARMACIA - CAUCASIA,0.158,6
CARMENVI,FACULTAD DE EDUCACION,EL CARMEN DE VIBORAL,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA-CV,0.158,6
CARMENVI,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,EL CARMEN DE VIBORAL,LICENCIATURA EN EDUCACION FISICA - CARMEN DE VIBORAL,0.1578,6
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,CAUCASIA,ADMINISTRACION EN SALUD-CAUCASIA,0.1578,6
CARMENVI,FACULTAD DE ARTES,RIONEGRO,LICENCIATURA EN ARTES PLASTICAS - CARMEN DE VIBORAL,0.1577,6
CARMENVI,FACULTAD DE EDUCACION,MARINILLA,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA-CV,0.1576,6
CARMENVI,FACULTAD DE EDUCACION,GRANADA,PEDAGOGIA EN RURALIDAD Y PAZ -CARMEN DE VIBORAL,0.1576,6
ANDES,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,CIUDAD BOLIVAR,TECNOLOGIA EN REGENCIA DE FARMACIA - ANDES,0.1575,6
CARMENVI,FACULTAD DE EDUCACION,EL SANTUARIO,PEDAGOGIA EN RURALIDAD Y PAZ -CARMEN DE VIBORAL,0.1574,6
CAUCASIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,ZARAGOZA,LICENCIATURA EN EDUCACION FISICA - CAUCASIA,0.1573,6
CARMENVI,FACULTAD DE ARTES,LA CEJA,LICENCIATURA EN ARTES PLASTICAS - CARMEN DE VIBORAL,0.1573,6
P-BERRIO,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,PUERTO BERRIO,TECNOLOGIA EN REGENCIA DE FARMACIA - PUERTO BERRIO,0.1572,6
TURBO,FACULTAD DE EDUCACION,TURBO,PEDAGOGIA EN RURALIDAD Y PAZ - TURBO,0.1572,6
CARMENVI,FACULTAD DE EDUCACION,EL CARMEN DE VIBORAL,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA-CV,0.1572,6
TURBO,FACULTAD DE EDUCACION,APARTADO,LICENCIATURA EN MATEMATICAS-TURBO,0.157,6
CAUCASIA,FACULTAD DE CIENCIAS ECONOMICAS,EL BAGRE,GESTION EN ECOLOGIA Y TURISMO - CAUCASIA,0.1568,6
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN MATEMATICAS-TURBO,0.1567,6
CAUCASIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,CACERES,LICENCIATURA EN EDUCACION FISICA - CAUCASIA,0.1566,6
CAUCASIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,CAUCASIA,LICENCIATURA EN EDUCACION FISICA - CAUCASIA,0.1564,6
CAUCASIA,FACULTAD DE CIENCIAS ECONOMICAS,CAUCASIA,ADMINISTRACION DE EMPRESAS - CAUCASIA,0.1563,6
ANDES,FACULTAD DE CIENCIAS AGRARIAS,LA DORADA,INGENIERIA AGROPECUARIA - ANDES,0.1563,6
CARMENVI,FACULTAD DE MEDICINA,ENVIGADO,TECNOLOGIA EN ATENCION PREHOSPITALARIA- CARMEN DE VIBORAL,0.1561,6
CARMENVI,FACULTAD DE EDUCACION,RIONEGRO,LICENCIATURA EN EDUCACION INFANTIL-CARMEN DE VIBORAL,0.156,6
APARTADO,FACULTAD DE COMUNICACIONES Y FILOLOGIA,ITAGUI,COMUNICACION SOCIAL - PERIODISMO APARTADO,0.156,6
SONSON,FACULTAD DE EDUCACION,SONSON,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA SONSON,0.1559,6
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,IPIALES,CIENCIAS CULINARIAS - CARMEN DE VIBORAL,0.1559,6
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.1558,6
CAUCASIA,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,CAUCASIA,TECNOLOGIA EN REGENCIA DE FARMACIA - CAUCASIA,0.1557,6
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN MATEMATICAS-TURBO,0.1557,6
ANDES,FACULTAD DE CIENCIAS AGRARIAS,BETANIA,INGENIERIA AGROPECUARIA - ANDES,0.1556,6
ANDES,FACULTAD NACIONAL DE SALUD PUBLICA,JARDIN,ADMINISTRACION AMBIENTAL Y SANITARIA- ANDES,0.1555,6
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,CAUCASIA,ADMINISTRACION EN SALUD-CAUCASIA,0.1555,6
YARUMAL,FACULTAD DE ARTES,TOLEDO,GESTION CULTURAL - YARUMAL,0.1554,6
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,RIONEGRO,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.1554,6
SEGOVIA,FACULTAD NACIONAL DE SALUD PUBLICA,REMEDIOS,TECNOLOGIA EN ADMINISTRACION DE SERVICIOS DE SALUD-SEGOVIA,0.1553,6
CAUCASIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,EL BAGRE,LICENCIATURA EN EDUCACION FISICA - CAUCASIA,0.1553,6
CAUCASIA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,MONTELIBANO,DERECHO - CAUCASIA,0.1553,6
CARMENVI,FACULTAD DE EDUCACION,LA CEJA,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA-CV,0.1551,6
CARMENVI,ESCUELA DE IDIOMAS,EL SANTUARIO,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES- CARMEN DE VIBORAL,0.1551,6
ANDES,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,ANDES,DERECHO - ANDES,0.155,6
CARMENVI,FACULTAD NACIONAL DE SALUD PUBLICA,RIONEGRO,ADMINISTRACION AMBIENTAL Y SANITARIA-CARMEN DE VIBORAL,0.1549,6
APARTADO,FACULTAD DE EDUCACION,APARTADO,LICENCIATURA EN EDUCACION ESPECIAL - APARTADO,0.1549,6
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,CAUCASIA,ADMINISTRACION EN SALUD-CAUCASIA,0.1548,6
CARMENVI,ESCUELA DE IDIOMAS,MEDELLIN,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES- CARMEN DE VIBORAL,0.1548,6
TURBO,FACULTAD DE EDUCACION,APARTADO,LICENCIATURA EN CIENCIAS NATURALES-TURBO,0.1548,6
ANDES,FACULTAD NACIONAL DE SALUD PUBLICA,ANDES,ADMINISTRACION AMBIENTAL Y SANITARIA- ANDES,0.1546,6
CAUCASIA,FACULTAD DE CIENCIAS ECONOMICAS,CACERES,GESTION EN ECOLOGIA Y TURISMO - CAUCASIA,0.1545,6
SEGOVIA,FACULTAD NACIONAL DE SALUD PUBLICA,SEGOVIA,ADMINISTRACION AMBIENTAL Y SANITARIA- SEGOVIA,0.1544,6
ANDES,FACULTAD DE CIENCIAS ECONOMICAS,MEDELLIN,GESTION EN ECOLOGIA Y TURISMO - ANDES,0.1543,6
SEGOVIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,SEGOVIA,LICENCIATURA EN EDUCACION FISICA - SEGOVIA,0.1541,6
CARMENVI,FACULTAD DE ARTES,LA UNION,LICENCIATURA EN MUSICA-CARMEN DE VIBORAL,0.154,6
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,CHIGORODO,INGENIERIA AGROPECUARIA-CAREPA,0.1539,6
CARMENVI,FACULTAD DE CIENCIAS ECONOMICAS,MEDELLIN,DESARROLLO TERRITORIAL- CARMEN DE VIBORAL,0.1538,6
ANDES,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,ANDES,BIOLOGIA - ANDES,0.1538,6
CARMENVI,FACULTAD NACIONAL DE SALUD PUBLICA,GUARNE,ADMINISTRACION AMBIENTAL Y SANITARIA-CARMEN DE VIBORAL,0.1537,6
AMALFI,FACULTAD DE EDUCACION,YOLOMBO,PEDAGOGIA EN RURALIDAD Y PAZ- AMALFI,0.1536,6
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,CAUCASIA,ADMINISTRACION EN SALUD-CAUCASIA,0.1534,6
CARMENVI,FACULTAD DE EDUCACION,LA CEJA,LICENCIATURA EN MATEMATICAS-CARMEN DE VIBORAL,0.1532,6
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,PUERTO LIBERTADOR,ADMINISTRACION AMBIENTAL Y SANITARIA- CAUCASIA,0.1531,6
P-BERRIO,FACULTAD NACIONAL DE SALUD PUBLICA,PUERTO BERRIO,ADMINISTRACION AMBIENTAL Y SANITARIA-PUERTO BERRIO,0.1528,6
CAUCASIA,FACULTAD DE EDUCACION,CAUCASIA,LICENCIATURA EN EDUCACION INFANTIL - CAUCASIA,0.1527,6
TURBO,FACULTAD DE CIENCIAS ECONOMICAS,TURBO,DESARROLLO TERRITORIAL- TURBO,0.1527,6
SEGOVIA,FACULTAD NACIONAL DE SALUD PUBLICA,SEGOVIA,TECNOLOGIA EN ADMINISTRACION DE SERVICIOS DE SALUD-SEGOVIA,0.1527,6
STAFEANT,FACULTAD DE COMUNICACIONES Y FILOLOGIA,MEDELLIN,COMUNICACION SOCIAL - PERIODISMO SANTA FE DE ANTIOQUIA,0.1526,6
SEGOVIA,FACULTAD NACIONAL DE SALUD PUBLICA,REMEDIOS,TECNOLOGIA EN ADMINISTRACION DE SERVICIOS DE SALUD-SEGOVIA,0.1526,6
APARTADO,FACULTAD DE ARTES,SAN JUAN DE URABA,LICENCIATURA EN DANZA -APARTADO,0.1525,6
ANDES,FACULTAD DE CIENCIAS ECONOMICAS,ANDES,GESTION EN ECOLOGIA Y TURISMO - ANDES,0.1524,6
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,CAREPA,INGENIERIA AGROPECUARIA-CAREPA,0.1522,6
SONSON,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,SONSON,LICENCIATURA EN EDUCACION FISICA - SONSON,0.1522,6
APARTADO,FACULTAD DE ARTES,APARTADO,LICENCIATURA EN MUSICA - APARTADO,0.1521,6
CARMENVI,FACULTAD DE ARTES,EL CARMEN DE VIBORAL,LICENCIATURA EN ARTES PLASTICAS - CARMEN DE VIBORAL,0.1521,6
CAUCASIA,FACULTAD DE CIENCIAS ECONOMICAS,LA UNION,ADMINISTRACION DE EMPRESAS - CAUCASIA,0.1521,6
SEGOVIA,FACULTAD NACIONAL DE SALUD PUBLICA,SEGOVIA,TECNOLOGIA EN ADMINISTRACION DE SERVICIOS DE SALUD-SEGOVIA,0.152,6
ANDES,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,ANDES,ENTRENAMIENTO DEPORTIVO - ANDES,0.152,6
CARMENVI,FACULTAD DE ARTES,LA CEJA,LICENCIATURA EN MUSICA-CARMEN DE VIBORAL,0.152,6
CAUCASIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,CAUCASIA,LICENCIATURA EN EDUCACION FISICA - CAUCASIA,0.1519,6
CAUCASIA,FACULTAD DE CIENCIAS ECONOMICAS,CAUCASIA,ADMINISTRACION DE EMPRESAS - CAUCASIA,0.1519,6
STAFEANT,FACULTAD DE CIENCIAS ECONOMICAS,SAN JERONIMO,CONTADURIA PUBLICA- SANTA FE DE ANTIOQUIA,0.1517,6
APARTADO,FACULTAD DE CIENCIAS ECONOMICAS,APARTADO,CONTADURIA PUBLICA- URABA (APARTADO),0.1517,6
SEGOVIA,FACULTAD NACIONAL DE SALUD PUBLICA,REMEDIOS,ADMINISTRACION AMBIENTAL Y SANITARIA- SEGOVIA,0.1516,6
CAUCASIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,CAUCASIA,LICENCIATURA EN EDUCACION FISICA - CAUCASIA,0.1515,6
YARUMAL,FACULTAD DE EDUCACION,YARUMAL,LICENCIATURA EN MATEMATICAS-YARUMAL,0.1514,6
SEGOVIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,SEGOVIA,LICENCIATURA EN EDUCACION FISICA - SEGOVIA,0.1514,6
CARMENVI,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,LA CEJA,MATEMATICAS - CARMEN DE VIBORAL,0.1512,6
TURBO,FACULTAD DE EDUCACION,CAREPA,PEDAGOGIA EN RURALIDAD Y PAZ - TURBO,0.1512,6
CARMENVI,FACULTAD DE EDUCACION,RETIRO,LICENCIATURA EN EDUCACION ESPECIAL - CARMEN DE VIBORAL,0.151,6
CARMENVI,FACULTAD DE EDUCACION,LA CEJA,PEDAGOGIA EN RURALIDAD Y PAZ -CARMEN DE VIBORAL,0.151,6
SEGOVIA,FACULTAD NACIONAL DE SALUD PUBLICA,SEGOVIA,ADMINISTRACION AMBIENTAL Y SANITARIA- SEGOVIA,0.151,6
CARMENVI,FACULTAD DE EDUCACION,RIONEGRO,LICENCIATURA EN CIENCIAS NATURALES-CARMEN DE VIBORAL,0.1509,6
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,APARTADO,INGENIERIA AGROPECUARIA-CAREPA,0.1508,6
CARMENVI,FACULTAD DE CIENCIAS ECONOMICAS,RIONEGRO,DESARROLLO TERRITORIAL- CARMEN DE VIBORAL,0.1508,6
SONSON,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,SONSON,LICENCIATURA EN EDUCACION FISICA - SONSON,0.1508,6
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,SAN VICENTE,TECNOLOGIA EN REGENCIA DE FARMACIA - CARMEN DE VIBORAL,0.1506,6
STAFEANT,FACULTAD DE EDUCACION,MEDELLIN,LICENCIATURA EN MATEMATICAS - SANTA FE DE ANTIOQUIA,0.1506,6
CARMENVI,FACULTAD DE ARTES,BELLO,LICENCIATURA EN ARTES PLASTICAS - CARMEN DE VIBORAL,0.1506,6
CARMENVI,FACULTAD DE EDUCACION,EL CARMEN DE VIBORAL,LICENCIATURA EN CIENCIAS NATURALES-CARMEN DE VIBORAL,0.1504,6
TURBO,FACULTAD DE CIENCIAS ECONOMICAS,ARBOLETES,DESARROLLO TERRITORIAL- TURBO,0.1504,6
CARMENVI,ESCUELA DE IDIOMAS,MEDELLIN,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES- CARMEN DE VIBORAL,0.1503,6
SEGOVIA,FACULTAD NACIONAL DE SALUD PUBLICA,SEGOVIA,ADMINISTRACION AMBIENTAL Y SANITARIA- SEGOVIA,0.1503,6
SEGOVIA,FACULTAD NACIONAL DE SALUD PUBLICA,SEGOVIA,ADMINISTRACION AMBIENTAL Y SANITARIA- SEGOVIA,0.1502,6
CARMENVI,FACULTAD DE EDUCACION,EL CARMEN DE VIBORAL,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA-CV,0.1501,6
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,MONTELIBANO,ADMINISTRACION EN SALUD-CAUCASIA,0.1501,6
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,CACERES,ADMINISTRACION EN SALUD-CAUCASIA,0.15,6
CARMENVI,FACULTAD DE EDUCACION,EL CARMEN DE VIBORAL,LICENCIATURA EN CIENCIAS SOCIALES-CARMEN DE VIBORAL,0.1499,6
ANDES,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,ANDES,DERECHO - ANDES,0.1497,6
CAUCASIA,FACULTAD DE EDUCACION,CAUCASIA,LICENCIATURA EN EDUCACION INFANTIL - CAUCASIA,0.1497,6
ANDES,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,ANDES,DERECHO - ANDES,0.1497,6
TURBO,FACULTAD DE EDUCACION,RIOSUCIO,PEDAGOGIA EN RURALIDAD Y PAZ - TURBO,0.1496,6
SEGOVIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,REMEDIOS,LICENCIATURA EN EDUCACION FISICA - SEGOVIA,0.1496,6
CAUCASIA,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,CAUCASIA,TECNOLOGIA EN REGENCIA DE FARMACIA - CAUCASIA,0.1496,6
CARMENVI,FACULTAD DE EDUCACION,EL CARMEN DE VIBORAL,LICENCIATURA EN CIENCIAS SOCIALES-CARMEN DE VIBORAL,0.1496,6
YARUMAL,FACULTAD DE ARTES,VALDIVIA,GESTION CULTURAL - YARUMAL,0.1495,6
CAUCASIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,CAUCASIA,LICENCIATURA EN EDUCACION FISICA - CAUCASIA,0.1495,6
CAUCASIA,FACULTAD DE EDUCACION,CAUCASIA,LICENCIATURA EN EDUCACION INFANTIL - CAUCASIA,0.1494,6
CAUCASIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,BUENAVISTA,LICENCIATURA EN EDUCACION FISICA - CAUCASIA,0.1493,6
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,TURBO,INGENIERIA AGROPECUARIA-CAREPA,0.1493,6
CARMENVI,FACULTAD DE ARTES,RIONEGRO,LICENCIATURA EN ARTES PLASTICAS - CARMEN DE VIBORAL,0.1492,6
SONSON,FACULTAD DE EDUCACION,SONSON,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA SONSON,0.1491,6
CARMENVI,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,APARTADO,ARCHIVISTICA -CARMEN DE VIBORAL,0.1491,6
CAUCASIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,CAUCASIA,LICENCIATURA EN EDUCACION FISICA - CAUCASIA,0.149,6
